stratum,metric,mean_difference,ci95_low,ci95_high,probability_difference_gt_zero,replicates
vae_roundtrip,macro_f1,-0.005941367889922272,-0.04146225988531963,0.02483086874420858,0.3616,5000
vae_roundtrip,balanced_accuracy,-0.005027567760884185,-0.03178475372201181,0.01865294420571642,0.3234,5000
vae_roundtrip,mcc,-0.018864968590985905,-0.0527187599576267,0.017935760198864423,0.1406,5000
vae_roundtrip,worst_class_recall,-0.0007218094332586189,-0.16000579150579153,0.10256410256410257,0.474,5000
vae_roundtrip,mel_precision,-0.030684957578313788,-0.07674881561433428,0.014548064940612749,0.09,5000
vae_roundtrip,mel_recall,0.015717616781173668,-0.052914735215620165,0.0917119969086261,0.6684,5000
vae_roundtrip,mel_f1,-0.022371144734394628,-0.06947653592869939,0.028781679544518008,0.1672,5000
